image_id,image_name,image_run_date_amount,image_create_role_pay_num,image_create_role_num,image_create_role_pay_sum,image_source_num,image_create_role_pay_rate,image_create_role_cost,image_create_role_pay_cost,image_valid_source_num,image_valid_source_rate,image_pay_sum_ability,image_pay_num_ability,image_create_role_roi,image_create_role_retain_1d,model_run_datetime,data_win,score,image_launch_time,image_source_total_num,media_id,label_ids
26493,SSR1918-横版（3D混剪）,105726.94,13.0,657.0,2198.0,11,0.0198,160.923805,8132.841538,0.0,0.0,0.0,0.0,0.020789,0.1717,2020-11-24,3,587.0,2020-11-12,65,10,20
26503,SSR1924-横版（混剪）,312836.41,80.0,7375.0,11306.0,62,0.0108,42.418496,3910.455125,0.0,0.0,0.0,0.0,0.03614,0.1148,2020-11-24,3,728.0,2020-11-12,724,10,103
26549,SSR1927-横版（3D混剪）,7117.37,1.0,178.0,30.0,2,0.0056,39.985225,7117.37,0.0,0.0,0.0,0.0,0.004215,0.1158,2020-11-24,3,537.0,2020-11-13,41,10,20
26583,SSR1932-横版（端游混剪）,2608.41,0.0,11.0,0.0,2,0.0,237.128182,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-24,3,408.0,2020-11-14,8,10,22
26670,SSR1939-横版（2D混剪）,1284.08,0.0,5.0,0.0,2,0.0,256.816,inf,0.0,0.0,0.0,0.0,0.0,0.3333,2020-11-24,3,485.0,2020-11-17,13,10,
26671,SSR1938-横版（3D）,2878.86,0.0,86.0,0.0,2,0.0,33.475116,inf,0.0,0.0,0.0,0.0,0.0,0.134,2020-11-24,3,495.0,2020-11-16,35,10,
26673,SSR1940-竖版（3D混剪）,5988.08,0.0,80.0,0.0,5,0.0,74.851,inf,0.0,0.0,0.0,0.0,0.0,0.023,2020-11-24,3,449.0,2020-11-17,23,10,81
26739,SSR1942-横版（端游混剪）,34916.14,5.0,965.0,604.0,9,0.0052,36.182528,6983.228,0.0,0.0,0.0,0.0,0.017299,0.0348,2020-11-24,3,581.0,2020-11-18,78,10,22
26751,SSR1944-横版2（混剪）,16795.83,3.0,380.0,188.0,3,0.0079,44.199553,5598.61,0.0,0.0,0.0,0.0,0.011193,0.0653,2020-11-24,3,556.0,2020-11-18,15,10,22
26755,SSR1947-横版（3D混剪）,16371.09,1.0,99.0,30.0,7,0.0101,165.364545,16371.09,0.0,0.0,0.0,0.0,0.001832,0.1429,2020-11-24,3,461.0,2020-11-19,11,10,20
26778,XKFYL002-竖版WX,2803.74,0.0,37.0,0.0,3,0.0,75.776757,inf,0.0,0.0,0.0,0.0,0.0,0.05,2020-11-24,3,448.0,2020-11-19,3,10,
26782,SSR1954-横版（混剪）,1078.27,0.0,3.0,0.0,1,0.0,359.423333,inf,0.0,0.0,0.0,0.0,0.0,0.25,2020-11-24,3,493.0,2020-11-19,17,10,-1;103
26788,XKFYL003-竖版H,2336.45,0.0,20.0,0.0,3,0.0,116.8225,inf,0.0,0.0,0.0,0.0,0.0,0.0417,2020-11-24,3,479.0,2020-11-19,4,10,-1
26789,SSR1955-横版（3D原创）,1655.95,0.0,28.0,0.0,1,0.0,59.141071,inf,0.0,0.0,0.0,0.0,0.0,0.125,2020-11-24,3,483.0,2020-11-19,15,10,-1
26791,SSR1956-横版（混剪）,759.42,0.0,18.0,0.0,1,0.0,42.19,inf,0.0,0.0,0.0,0.0,0.0,0.05,2020-11-24,3,475.0,2020-11-19,14,10,19
26792,SSR1957-横版（混剪）,36410.82,5.0,545.0,446.0,23,0.0092,66.808844,7282.164,2.0,0.087,223.0,2.5,0.012249,0.1121,2020-11-24,3,556.0,2020-11-19,145,10,-1;103
26800,XKFYL006-竖版H,4205.61,0.0,60.0,0.0,3,0.0,70.0935,inf,0.0,0.0,0.0,0.0,0.0,0.0411,2020-11-24,3,471.0,2020-11-19,4,10,-1
26803,SSR1958-横版（3D）,7704.16,3.0,76.0,360.0,3,0.0395,101.370526,2568.053333,3.0,1.0,120.0,1.0,0.046728,0.0658,2020-11-24,3,551.0,2020-11-20,14,10,20
26847,SSR1950-横版（混剪-开头2）,60484.5,5.0,834.0,194.0,21,0.006,72.523381,12096.9,0.0,0.0,0.0,0.0,0.003207,0.1067,2020-11-24,3,459.0,2020-11-20,113,10,103
26849,SSR1962-横版（混剪）,15167.13,4.0,184.0,238.0,4,0.0217,82.430054,3791.7825,0.0,0.0,0.0,0.0,0.015692,0.0789,2020-11-24,3,554.0,2020-11-19,17,10,19
26851,SSR1963-横版（3D混剪）,1546.75,0.0,5.0,0.0,3,0.0,309.35,inf,0.0,0.0,0.0,0.0,0.0,0.3333,2020-11-24,3,514.0,2020-11-21,30,10,20
26853,SSR1964-横版（混剪）,9126.2,1.0,127.0,1900.0,8,0.0079,71.859843,9126.2,1.0,0.125,1900.0,1.0,0.208192,0.169,2020-11-24,3,667.0,2020-11-21,590,10,103
26857,SSR1965-横版（混剪）,1714.77,0.0,15.0,0.0,3,0.0,114.318,inf,0.0,0.0,0.0,0.0,0.0,0.1765,2020-11-24,3,484.0,2020-11-19,42,10,-1;103
26894,SSR1970-横版（混剪）,2786.18,0.0,4.0,0.0,6,0.0,696.545,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-24,3,417.0,2020-11-24,55,10,103
21935,SSR1223-竖版（3D混剪-1117换颜色）,2699.07,0.0,261.0,0.0,1,0.0,10.341264,inf,0.0,0.0,0.0,0.0,0.0,0.0217,2020-11-25,3,465.0,2020-05-21,184,10,-1;20
23067,SSR1386-横版（混剪）,575.96,0.0,6.0,0.0,1,0.0,95.993333,inf,0.0,0.0,0.0,0.0,0.0,0.3889,2020-11-25,3,521.0,2020-07-07,288,10,19
23509,SSR1414-竖版（3D混剪）,24426.26,1.0,1668.0,12.0,8,0.0006,14.644041,24426.26,0.0,0.0,0.0,0.0,0.000491,0.0433,2020-11-25,3,549.0,2020-07-16,392,10,20
23656,SSR1428-竖版（混剪）,969.37,0.0,5.0,0.0,2,0.0,193.874,inf,0.0,0.0,0.0,0.0,0.0,0.2,2020-11-25,3,495.0,2020-07-20,311,10,19
25532,SSR1763-横版（3D混剪),9519.67,0.0,141.0,0.0,7,0.0,67.51539,inf,0.0,0.0,0.0,0.0,0.0,0.1218,2020-11-25,3,497.0,2020-10-05,58,10,20
25562,SSR1772-横版（3D混剪+解说）,4671.96,2.0,271.0,42.0,1,0.0074,17.239705,2335.98,1.0,1.0,42.0,2.0,0.00899,0.0643,2020-11-25,3,514.0,2020-10-07,181,10,20
25694,SSR1784-竖版（端游混剪）,7250.52,0.0,121.0,0.0,2,0.0,59.921653,inf,0.0,0.0,0.0,0.0,0.0,0.1006,2020-11-25,3,494.0,2020-10-12,120,10,22
25794,SSR1798-横板（端游混剪),23477.7,3.0,1794.0,90.0,6,0.0017,13.086789,7825.9,0.0,0.0,0.0,0.0,0.003833,0.0237,2020-11-25,3,562.0,2020-10-20,67,10,22
25825,SSR1806-横版（3D混剪),55630.77,11.0,3177.0,1956.0,14,0.0035,17.510472,5057.342727,0.0,0.0,0.0,0.0,0.03516,0.0384,2020-11-25,3,625.0,2020-10-16,519,10,20
25832,SSR1808-横版（3D混剪),7195.32,3.0,436.0,84.0,1,0.0069,16.503028,2398.44,1.0,1.0,84.0,3.0,0.011674,0.0486,2020-11-25,3,536.0,2020-10-17,46,10,20
25888,SSR1815-横版（端游混剪),3072.9,0.0,15.0,0.0,1,0.0,204.86,inf,0.0,0.0,0.0,0.0,0.0,0.2,2020-11-25,3,484.0,2020-10-26,23,10,22
25907,SSR1822-横版（3D混剪),55463.81,10.0,2121.0,1012.0,14,0.0047,26.14984,5546.381,0.0,0.0,0.0,0.0,0.018246,0.0867,2020-11-25,3,649.0,2020-10-21,246,10,20
25912,SSR1821-竖版（3D混剪),16508.03,2.0,125.0,232.0,11,0.016,132.06424,8254.015,0.0,0.0,0.0,0.0,0.014054,0.1972,2020-11-25,3,521.0,2020-10-21,385,10,-1;20
25919,SSR1824-横版（混剪),24413.75,2.0,522.0,42.0,17,0.0038,46.769636,12206.875,0.0,0.0,0.0,0.0,0.00172,0.1021,2020-11-25,3,506.0,2020-10-22,448,10,103
25925,SSR1827-竖版（3D混剪),12344.64,2.0,52.0,188.0,9,0.0385,237.396923,6172.32,0.0,0.0,0.0,0.0,0.015229,0.2115,2020-11-25,3,515.0,2020-10-23,46,10,20
26109,SSR1851-横版（混剪),3707.19,0.0,128.0,0.0,2,0.0,28.962422,inf,0.0,0.0,0.0,0.0,0.0,0.0513,2020-11-25,3,453.0,2020-10-28,79,10,-1
26238,SSR1879-横版（混剪),221665.52,48.0,4871.0,8214.0,40,0.0099,45.507189,4618.031667,6.0,0.15,1369.0,8.0,0.037056,0.1064,2020-11-25,3,654.0,2020-11-03,203,10,-1;103
26294,SSR1892-横版（混剪),4252.25,1.0,46.0,12.0,5,0.0217,92.440217,4252.25,2.0,0.4,6.0,0.5,0.002822,0.25,2020-11-25,3,565.0,2020-11-03,125,10,-1;103
26445,SSR1910-竖版（3D混剪）,33459.64,5.0,1172.0,218.0,18,0.0043,28.549181,6691.928,0.0,0.0,0.0,0.0,0.006515,0.1057,2020-11-25,3,581.0,2020-11-11,168,10,-1;20
26446,MR034-竖版J,648.44,0.0,19.0,0.0,1,0.0,34.128421,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-25,3,476.0,2020-11-10,7,10,
26455,SSR1911-竖版1（3D混剪）,17596.55,2.0,546.0,54.0,16,0.0037,32.228114,8798.275,0.0,0.0,0.0,0.0,0.003069,0.0753,2020-11-25,3,546.0,2020-11-11,171,10,20
26456,MR033-横版xy（混剪）,549.69,0.0,14.0,0.0,1,0.0,39.263571,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-25,3,475.0,2020-11-10,28,10,
26493,SSR1918-横版（3D混剪）,118481.2,12.0,725.0,2088.0,17,0.0166,163.422345,9873.433333,0.0,0.0,0.0,0.0,0.017623,0.1543,2020-11-25,3,551.0,2020-11-12,65,10,20
26503,SSR1924-横版（混剪）,318908.87,80.0,6955.0,15092.0,80,0.0115,45.85318,3986.360875,9.0,0.1125,1676.888889,8.8889,0.047324,0.1131,2020-11-25,3,691.0,2020-11-12,724,10,103
26549,SSR1927-横版（3D混剪）,7117.37,1.0,178.0,30.0,2,0.0056,39.985225,7117.37,0.0,0.0,0.0,0.0,0.004215,0.1244,2020-11-25,3,537.0,2020-11-13,41,10,20
26582,SSR1931-横版（混剪）,939.39,0.0,7.0,0.0,1,0.0,134.198571,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-25,3,425.0,2020-11-14,66,10,19
26673,SSR1940-竖版（3D混剪）,7423.6,1.0,40.0,66.0,4,0.025,185.59,7423.6,0.0,0.0,0.0,0.0,0.008891,0.0638,2020-11-25,3,524.0,2020-11-17,23,10,81
26739,SSR1942-横版（端游混剪）,30568.1,0.0,979.0,0.0,9,0.0,31.2238,inf,0.0,0.0,0.0,0.0,0.0,0.0318,2020-11-25,3,495.0,2020-11-18,78,10,22
26751,SSR1944-横版2（混剪）,7014.87,2.0,168.0,90.0,3,0.0119,41.755179,3507.435,3.0,1.0,30.0,0.6667,0.01283,0.0792,2020-11-25,3,561.0,2020-11-18,15,10,22
26755,SSR1947-横版（3D混剪）,4544.65,1.0,31.0,30.0,1,0.0323,146.601613,4544.65,1.0,1.0,30.0,1.0,0.006601,0.2391,2020-11-25,3,517.0,2020-11-19,11,10,20
26789,SSR1955-横版（3D原创）,629.5,0.0,9.0,0.0,1,0.0,69.944444,inf,0.0,0.0,0.0,0.0,0.0,0.0833,2020-11-25,3,503.0,2020-11-19,15,10,-1
26792,SSR1957-横版（混剪）,47618.42,7.0,594.0,562.0,39,0.0118,80.16569,6802.631429,14.0,0.359,40.142857,0.5,0.011802,0.1417,2020-11-25,3,534.0,2020-11-19,145,10,-1;103
26803,SSR1958-横版（3D）,6073.24,2.0,69.0,24.0,2,0.029,88.017971,3036.62,1.0,0.5,24.0,2.0,0.003952,0.0411,2020-11-25,3,547.0,2020-11-20,14,10,20
26847,SSR1950-横版（混剪-开头2）,51476.82,6.0,623.0,284.0,23,0.0096,82.627319,8579.47,0.0,0.0,0.0,0.0,0.005517,0.1199,2020-11-25,3,490.0,2020-11-20,113,10,103
26849,SSR1962-横版（混剪）,15167.13,4.0,184.0,238.0,4,0.0217,82.430054,3791.7825,0.0,0.0,0.0,0.0,0.015692,0.0798,2020-11-25,3,554.0,2020-11-19,17,10,19
26851,SSR1963-横版（3D混剪）,1433.37,0.0,7.0,0.0,5,0.0,204.767143,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-25,3,414.0,2020-11-21,30,10,20
26853,SSR1964-横版（混剪）,32865.4,6.0,509.0,2276.0,16,0.0118,64.568566,5477.566667,5.0,0.3125,455.2,1.2,0.069252,0.1317,2020-11-25,3,732.0,2020-11-21,590,10,103
26857,SSR1965-横版（混剪）,10714.5,1.0,94.0,184.0,11,0.0106,113.984043,10714.5,0.0,0.0,0.0,0.0,0.017173,0.1042,2020-11-25,3,515.0,2020-11-19,42,10,-1;103
26858,SSR1966-横板（3D混剪）,861.93,0.0,12.0,0.0,1,0.0,71.8275,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-25,3,437.0,2020-11-23,5,10,20
26894,SSR1970-横版（混剪）,8490.85,1.0,40.0,170.0,13,0.025,212.27125,8490.85,7.0,0.5385,24.285714,0.1429,0.020022,0.1304,2020-11-25,3,615.0,2020-11-24,55,10,103
26923,SSR1974-横版1（3D混剪）,1620.74,0.0,7.0,0.0,2,0.0,231.534286,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-25,3,405.0,2020-11-24,123,10,20
27001,SSR1975-竖版（混剪）,1655.04,1.0,10.0,30.0,2,0.1,165.504,1655.04,1.0,0.5,30.0,1.0,0.018126,0.3333,2020-11-25,3,536.0,2020-11-24,148,10,-1;103
23067,SSR1386-横版（混剪）,786.94,0.0,10.0,0.0,1,0.0,78.694,inf,0.0,0.0,0.0,0.0,0.0,0.3,2020-11-26,3,521.0,2020-07-07,288,10,19
23369,SSR1403-横版（3D混剪）,2616.82,0.0,116.0,0.0,1,0.0,22.558793,inf,0.0,0.0,0.0,0.0,0.0,0.0427,2020-11-26,3,467.0,2020-07-13,53,10,20
23509,SSR1414-竖版（3D混剪）,22785.08,3.0,1355.0,152.0,7,0.0022,16.815557,7595.026667,0.0,0.0,0.0,0.0,0.006671,0.0544,2020-11-26,3,531.0,2020-07-16,392,10,20
23564,SSR1420-横版（3D混剪）,551.12,0.0,18.0,0.0,1,0.0,30.617778,inf,0.0,0.0,0.0,0.0,0.0,0.0556,2020-11-26,3,476.0,2020-07-17,14,10,20
23581,SSR1422-横版（3D混剪）,1304.25,0.0,28.0,0.0,1,0.0,46.580357,inf,0.0,0.0,0.0,0.0,0.0,0.0357,2020-11-26,3,443.0,2020-07-18,55,10,20
23656,SSR1428-竖版（混剪）,969.37,0.0,5.0,0.0,2,0.0,193.874,inf,0.0,0.0,0.0,0.0,0.0,0.2,2020-11-26,3,495.0,2020-07-20,311,10,19
23673,SSR1435-竖版（3D混剪）-750x1334—28s 3M内,2616.82,0.0,88.0,0.0,1,0.0,29.736591,inf,0.0,0.0,0.0,0.0,0.0,0.0227,2020-11-26,3,450.0,2020-07-21,28,10,20
23737,SSR1449-横版（3D混剪）,2616.82,0.0,108.0,0.0,1,0.0,24.229815,inf,0.0,0.0,0.0,0.0,0.0,0.0463,2020-11-26,3,467.0,2020-07-23,16,10,20
23764,SSR1453-竖版（3D混剪）,2616.82,0.0,78.0,0.0,1,0.0,33.548974,inf,0.0,0.0,0.0,0.0,0.0,0.0256,2020-11-26,3,463.0,2020-07-28,14,10,20
25532,SSR1763-横版（3D混剪),8192.98,0.0,112.0,0.0,6,0.0,73.151607,inf,0.0,0.0,0.0,0.0,0.0,0.1579,2020-11-26,3,502.0,2020-10-05,58,10,20
25562,SSR1772-横版（3D混剪+解说）,4671.96,2.0,271.0,42.0,1,0.0074,17.239705,2335.98,1.0,1.0,42.0,2.0,0.00899,0.0594,2020-11-26,3,524.0,2020-10-07,181,10,20
25694,SSR1784-竖版（端游混剪）,4206.31,0.0,61.0,0.0,2,0.0,68.955902,inf,0.0,0.0,0.0,0.0,0.0,0.0659,2020-11-26,3,472.0,2020-10-12,120,10,22
25794,SSR1798-横板（端游混剪),19789.53,2.0,1563.0,60.0,6,0.0013,12.661248,9894.765,0.0,0.0,0.0,0.0,0.003032,0.0238,2020-11-26,3,577.0,2020-10-20,67,10,22
25825,SSR1806-横版（3D混剪),97825.15,20.0,5191.0,2130.0,21,0.0039,18.845145,4891.2575,0.0,0.0,0.0,0.0,0.021774,0.0409,2020-11-26,3,620.0,2020-10-16,519,10,20
25832,SSR1808-横版（3D混剪),2523.36,0.0,125.0,0.0,1,0.0,20.18688,inf,0.0,0.0,0.0,0.0,0.0,0.0272,2020-11-26,3,467.0,2020-10-17,46,10,20
25888,SSR1815-横版（端游混剪),3372.09,0.0,18.0,0.0,1,0.0,187.338333,inf,0.0,0.0,0.0,0.0,0.0,0.1667,2020-11-26,3,468.0,2020-10-26,23,10,22
25907,SSR1822-横版（3D混剪),53670.79,7.0,1931.0,284.0,20,0.0036,27.794298,7667.255714,0.0,0.0,0.0,0.0,0.005292,0.0872,2020-11-26,3,585.0,2020-10-21,246,10,20
25912,SSR1821-竖版（3D混剪),22616.14,4.0,183.0,468.0,11,0.0219,123.585464,5654.035,0.0,0.0,0.0,0.0,0.020693,0.2,2020-11-26,3,585.0,2020-10-21,385,10,-1;20
25919,SSR1824-横版（混剪),13201.46,0.0,168.0,0.0,15,0.0,78.580119,inf,0.0,0.0,0.0,0.0,0.0,0.1429,2020-11-26,3,477.0,2020-10-22,448,10,103
25925,SSR1827-竖版（3D混剪),13257.07,2.0,58.0,188.0,10,0.0345,228.570172,6628.535,0.0,0.0,0.0,0.0,0.014181,0.2,2020-11-26,3,517.0,2020-10-23,46,10,20
26109,SSR1851-横版（混剪),1449.67,0.0,49.0,0.0,1,0.0,29.585102,inf,0.0,0.0,0.0,0.0,0.0,0.0519,2020-11-26,3,454.0,2020-10-28,79,10,-1
26129,SSR1856-横版（混剪),1520.13,0.0,25.0,0.0,1,0.0,60.8052,inf,0.0,0.0,0.0,0.0,0.0,0.08,2020-11-26,3,498.0,2020-10-29,60,10,-1;19
26217,MRT005-xy,985.69,0.0,12.0,0.0,1,0.0,82.140833,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-26,3,442.0,2020-11-17,3,10,-1
26238,SSR1879-横版（混剪),215777.11,40.0,4201.0,5750.0,47,0.0095,51.363273,5394.42775,6.0,0.1277,958.333333,6.6667,0.026648,0.1202,2020-11-26,3,640.0,2020-11-03,203,10,-1;103
26284,SSR1891-竖版（混剪),854.6,0.0,5.0,0.0,1,0.0,170.92,inf,0.0,0.0,0.0,0.0,0.0,0.2,2020-11-26,3,498.0,2020-11-05,15,10,67
26294,SSR1892-横版（混剪),5805.45,2.0,65.0,110.0,5,0.0308,89.314615,2902.725,2.0,0.4,55.0,1.0,0.018948,0.2254,2020-11-26,3,569.0,2020-11-03,125,10,-1;103
26445,SSR1910-竖版（3D混剪）,40286.41,4.0,1181.0,200.0,25,0.0034,34.112117,10071.6025,0.0,0.0,0.0,0.0,0.004964,0.1126,2020-11-26,3,528.0,2020-11-11,168,10,-1;20
26455,SSR1911-竖版1（3D混剪）,18100.73,0.0,486.0,0.0,12,0.0,37.2443,inf,0.0,0.0,0.0,0.0,0.0,0.0762,2020-11-26,3,522.0,2020-11-11,171,10,20
26493,SSR1918-横版（3D混剪）,110953.78,10.0,654.0,1362.0,18,0.0153,169.654098,11095.378,0.0,0.0,0.0,0.0,0.012275,0.1618,2020-11-26,3,501.0,2020-11-12,65,10,20
26503,SSR1924-横版（混剪）,321585.25,55.0,5808.0,13156.0,84,0.0095,55.369361,5847.004545,0.0,0.0,0.0,0.0,0.04091,0.1171,2020-11-26,3,697.0,2020-11-12,724,10,103
26549,SSR1927-横版（3D混剪）,4647.11,0.0,107.0,0.0,2,0.0,43.430935,inf,0.0,0.0,0.0,0.0,0.0,0.121,2020-11-26,3,496.0,2020-11-13,41,10,20
26582,SSR1931-横版（混剪）,1160.56,0.0,8.0,0.0,3,0.0,145.07,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-26,3,405.0,2020-11-14,66,10,19
26673,SSR1940-竖版（3D混剪）,10129.18,2.0,58.0,164.0,4,0.0345,174.641034,5064.59,0.0,0.0,0.0,0.0,0.016191,0.1379,2020-11-26,3,536.0,2020-11-17,23,10,81
26739,SSR1942-横版（端游混剪）,19733.9,0.0,692.0,0.0,9,0.0,28.517197,inf,0.0,0.0,0.0,0.0,0.0,0.0287,2020-11-26,3,508.0,2020-11-18,78,10,22
26751,SSR1944-横版2（混剪）,7779.9,1.0,132.0,48.0,2,0.0076,58.938636,7779.9,0.0,0.0,0.0,0.0,0.00617,0.0602,2020-11-26,3,504.0,2020-11-18,15,10,22
26755,SSR1947-横版（3D混剪）,1353.09,0.0,11.0,0.0,1,0.0,123.008182,inf,0.0,0.0,0.0,0.0,0.0,0.2174,2020-11-26,3,507.0,2020-11-19,11,10,20
26789,SSR1955-横版（3D原创）,629.5,0.0,9.0,0.0,1,0.0,69.944444,inf,0.0,0.0,0.0,0.0,0.0,0.1667,2020-11-26,3,513.0,2020-11-19,15,10,-1
26792,SSR1957-横版（混剪）,73112.43,10.0,777.0,770.0,55,0.0129,94.095792,7311.243,0.0,0.0,0.0,0.0,0.010532,0.1471,2020-11-26,3,531.0,2020-11-19,145,10,-1;103
26803,SSR1958-横版（3D）,3985.56,2.0,58.0,24.0,2,0.0345,68.716552,1992.78,1.0,0.5,24.0,2.0,0.006022,0.0484,2020-11-26,3,589.0,2020-11-20,14,10,20
26847,SSR1950-横版（混剪-开头2）,38589.95,3.0,408.0,162.0,17,0.0074,94.583211,12863.316667,0.0,0.0,0.0,0.0,0.004198,0.1247,2020-11-26,3,524.0,2020-11-20,113,10,103
26849,SSR1962-横版（混剪）,9147.93,2.0,100.0,128.0,3,0.02,91.4793,4573.965,0.0,0.0,0.0,0.0,0.013992,0.0952,2020-11-26,3,525.0,2020-11-19,17,10,19
26851,SSR1963-横版（3D混剪）,1553.4,0.0,12.0,0.0,5,0.0,129.45,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-26,3,441.0,2020-11-21,30,10,20
26853,SSR1964-横版（混剪）,59259.46,10.0,850.0,4692.0,28,0.0118,69.717012,5925.946,13.0,0.4643,360.923077,0.7692,0.079177,0.1321,2020-11-26,3,734.0,2020-11-21,590,10,103
26857,SSR1965-横版（混剪）,13813.45,1.0,208.0,184.0,13,0.0048,66.410817,13813.45,0.0,0.0,0.0,0.0,0.01332,0.1023,2020-11-26,3,506.0,2020-11-19,42,10,-1;103
26858,SSR1966-横板（3D混剪）,861.93,0.0,12.0,0.0,1,0.0,71.8275,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-26,3,437.0,2020-11-23,5,10,20
26894,SSR1970-横版（混剪）,10345.88,1.0,50.0,170.0,16,0.02,206.9176,10345.88,0.0,0.0,0.0,0.0,0.016432,0.1094,2020-11-26,3,539.0,2020-11-24,55,10,103
26921,SSR1972-横版（混剪）,1993.63,0.0,43.0,0.0,3,0.0,46.363488,inf,0.0,0.0,0.0,0.0,0.0,0.2326,2020-11-26,3,533.0,2020-11-24,64,10,19
26923,SSR1974-横版1（3D混剪）,1620.74,0.0,7.0,0.0,2,0.0,231.534286,inf,0.0,0.0,0.0,0.0,0.0,0.125,2020-11-26,3,467.0,2020-11-24,123,10,20
26980,MR063-横版J,938.6,0.0,10.0,0.0,1,0.0,93.86,inf,0.0,0.0,0.0,0.0,0.0,0.1,2020-11-26,3,500.0,2020-11-24,4,10,
27001,SSR1975-竖版（混剪）,12935.85,2.0,154.0,90.0,9,0.013,83.999026,6467.925,4.0,0.4444,22.5,0.5,0.006957,0.1019,2020-11-26,3,570.0,2020-11-24,148,10,-1;103
27012,SSR1976-横版（混剪）,575.49,0.0,5.0,0.0,1,0.0,115.098,inf,0.0,0.0,0.0,0.0,0.0,0.4,2020-11-26,3,568.0,2020-11-26,9,10,19
27013,SSR1977-横版（3D混剪）,1073.55,0.0,11.0,0.0,1,0.0,97.595455,inf,0.0,0.0,0.0,0.0,0.0,0.1818,2020-11-26,3,501.0,2020-11-26,10,10,20
23067,SSR1386-横版（混剪）,941.93,0.0,11.0,0.0,1,0.0,85.63,inf,0.0,0.0,0.0,0.0,0.0,0.3158,2020-11-27,3,519.0,2020-07-07,288,10,19
23369,SSR1403-横版（3D混剪）,2616.82,0.0,116.0,0.0,1,0.0,22.558793,inf,0.0,0.0,0.0,0.0,0.0,0.041,2020-11-27,3,467.0,2020-07-13,53,10,20
23509,SSR1414-竖版（3D混剪）,27164.9,4.0,1539.0,164.0,9,0.0026,17.651007,6791.225,0.0,0.0,0.0,0.0,0.006037,0.0511,2020-11-27,3,524.0,2020-07-16,392,10,20
23564,SSR1420-横版（3D混剪）,3167.94,0.0,98.0,0.0,1,0.0,32.325918,inf,0.0,0.0,0.0,0.0,0.0,0.051,2020-11-27,3,453.0,2020-07-17,14,10,20
23581,SSR1422-横版（3D混剪）,1304.25,0.0,28.0,0.0,1,0.0,46.580357,inf,0.0,0.0,0.0,0.0,0.0,0.0323,2020-11-27,3,443.0,2020-07-18,55,10,20
23656,SSR1428-竖版（混剪）,969.37,0.0,5.0,0.0,2,0.0,193.874,inf,0.0,0.0,0.0,0.0,0.0,0.2222,2020-11-27,3,495.0,2020-07-20,311,10,19
23673,SSR1435-竖版（3D混剪）-750x1334—28s 3M内,2616.82,0.0,88.0,0.0,1,0.0,29.736591,inf,0.0,0.0,0.0,0.0,0.0,0.0217,2020-11-27,3,450.0,2020-07-21,28,10,20
23737,SSR1449-横版（3D混剪）,2616.82,0.0,108.0,0.0,1,0.0,24.229815,inf,0.0,0.0,0.0,0.0,0.0,0.0531,2020-11-27,3,467.0,2020-07-23,16,10,20
23764,SSR1453-竖版（3D混剪）,2616.82,0.0,78.0,0.0,1,0.0,33.548974,inf,0.0,0.0,0.0,0.0,0.0,0.025,2020-11-27,3,463.0,2020-07-28,14,10,20
25532,SSR1763-横版（3D混剪),10150.31,0.0,186.0,0.0,4,0.0,54.571559,inf,0.0,0.0,0.0,0.0,0.0,0.1353,2020-11-27,3,502.0,2020-10-05,58,10,20
25562,SSR1772-横版（3D混剪+解说）,7475.7,2.0,293.0,42.0,2,0.0068,25.514334,3737.85,0.0,0.0,0.0,0.0,0.005618,0.0685,2020-11-27,3,505.0,2020-10-07,181,10,20
25694,SSR1784-竖版（端游混剪）,1369.37,0.0,31.0,0.0,1,0.0,44.173226,inf,0.0,0.0,0.0,0.0,0.0,0.069,2020-11-27,3,505.0,2020-10-12,120,10,22
25794,SSR1798-横板（端游混剪),9250.31,1.0,842.0,30.0,3,0.0012,10.986116,9250.31,0.0,0.0,0.0,0.0,0.003243,0.0199,2020-11-27,3,502.0,2020-10-20,67,10,22
25825,SSR1806-横版（3D混剪),156203.03,32.0,7853.0,2914.0,31,0.0041,19.890874,4881.344688,0.0,0.0,0.0,0.0,0.018655,0.0405,2020-11-27,3,606.0,2020-10-16,519,10,20
25832,SSR1808-横版（3D混剪),2523.36,0.0,125.0,0.0,1,0.0,20.18688,inf,0.0,0.0,0.0,0.0,0.0,0.0286,2020-11-27,3,467.0,2020-10-17,46,10,20
25888,SSR1815-横版（端游混剪),3372.09,0.0,18.0,0.0,1,0.0,187.338333,inf,0.0,0.0,0.0,0.0,0.0,0.1667,2020-11-27,3,468.0,2020-10-26,23,10,22
